scenario,controller,mean_abs_speed_error,speed_error_rms,current_rms,current_max,current_thd_like,current_high_freq_energy_ratio,current_dominant_freq_hz,torque_rms,torque_thd_like,torque_high_freq_energy_ratio,torque_dominant_freq_hz,torque_ripple_rms,switch_events,feedback_usage_ratio,fallback_count,fault_latch_count,safety_violations
load_step,protected_ai_pwm_h1_baseline,44.84299539795818,50.978660347773044,2.687188362753245,3.6217727185897814,0.8372125270575164,0.02096735462433032,19.53125,3.347363964410101,1.1880713269579088,0.008357286270842767,19.53125,0.08701978997194527,177.0,0.9609375,2.0,0.0,0.0
load_step,fcs_mpc_one_step_baseline,44.232858435807124,49.489792649699396,2.7300056345057078,3.4777527264372505,0.9487869582735018,0.0595735446912621,19.53125,3.125833502025199,1.219104261992171,0.016754695560495723,19.53125,0.09155261188544643,233.0,1.0,0.0,0.0,0.0
load_step,foc_svm_key_baseline,83.29026796419026,86.13236184796293,0.5299926866851037,2.4692281824678375,1.0717645050138649,0.04134370885209272,58.59375,0.2824267823561345,0.7789637333492286,0.08727346527414366,39.0625,0.0704078413005781,164.0,1.0,0.0,0.0,0.0
load_step,dtc_hysteresis_baseline,85.34151784883,88.33679761249493,1.1322374424766237,1.7638345212919972,0.45789646535241546,0.04124921089028138,19.53125,0.1421784890823897,0.42906630661500433,0.010720729656852758,19.53125,0.011868166655107818,318.0,1.0,4.0,0.0,0.0
load_step,dtc_svm_baseline,84.84139799346681,87.79986312543404,0.3552908733415333,1.9408237717110035,0.8723788218695031,0.04279376536558718,78.125,0.15355693851672955,1.1043384658375734,0.09568867048080526,19.53125,0.05776774446804149,60.0,1.0,0.0,0.0,0.0
load_step,deadbeat_current_baseline,85.98866730422354,89.0443826904064,0.21390884757958648,1.422746075804946,2.233853964853847,0.0063626095773346575,19.53125,0.022136080169987343,2.261112939693678,0.003866747207508457,19.53125,0.003805987332650514,6.0,1.0,0.0,0.0,0.0
load_step,sensorless_adaptive_foc_baseline,86.08387479350351,89.14557502856242,0.3910798200923717,2.3081145036160002,1.8802223810294039,0.016533886582561223,19.53125,0.008032428790823685,0.6391841276277624,0.08171240586015206,19.53125,0.0026281681698791244,36.0,0.93359375,0.0,0.0,0.0
load_step,safe_neural_horizon_pwm_h2,46.71367942523642,52.58396989799375,2.630618676118759,3.6009757287061963,1.027461679416422,0.024786147062961426,19.53125,3.293596370254401,1.1407342034964416,0.009305908537278198,19.53125,0.09701402510331175,188.0,0.982421875,4.0,0.0,0.0
