k,t_s,scenario,controller,omega_ref_rad_s,omega_m_rad_s,speed_error_rad_s,load_torque_nm,i_s_alpha_a,i_s_beta_a,i_abs_a,torque_nm,vector_id,feedback_used,feedback_requested,accepted,pwm_enabled,fallback,fault_latched,confidence,predicted_risk,loss_w,tj_c,switch_events,vdc_v
87,0.008700000000000001,load_step,foc_svm_key_baseline,80.38781201832707,0.0,80.38781201832707,0.0,0.011707955901203375,0.0,0.011707955901203375,0.0,0,1,1,1,1,0,0,0.9801865843482894,0.005,6.312851665941495e-05,25.000088713997044,0,540.0
88,0.0088,load_step,foc_svm_key_baseline,81.31180985761819,0.0,81.31180985761819,0.0,0.00781792561679298,0.0,0.00781792561679298,0.0,0,1,1,1,1,0,0,0.9801883760666253,0.005,4.1881686327528326e-05,25.000088713824436,0,540.0
89,0.0089,load_step,foc_svm_key_baseline,82.23580769690929,0.0,82.23580769690929,0.0,0.004246933669064356,0.0,0.004246933669064356,0.0,0,1,1,1,1,0,0,0.9801897427707186,0.005,2.6200690800553492e-05,25.000088713495018,0,540.0
90,0.009000000000000001,load_step,foc_svm_key_baseline,83.15980553620041,0.0,83.15980553620041,0.0,0.0009676986135024929,0.0,0.0009676986135024929,0.0,0,1,1,1,1,0,0,0.9801907611983465,0.005,1.502477879419999e-05,25.00008871305384,0,540.0
91,0.0091,load_step,foc_svm_key_baseline,84.08380337549153,0.0,84.08380337549153,0.0,-0.0020447275091684558,0.0,0.0020447275091684558,0.0,0,1,1,1,1,0,0,0.980191495466473,0.005,7.478694346950378e-06,25.00008871253721,0,540.0
92,0.0092,load_step,foc_svm_key_baseline,85.00780121478265,0.0,85.00780121478265,0.0,0.011844565930712512,0.0,0.011844565930712512,0.0,0,1,1,1,1,0,0,0.980191999059204,0.005,2.8413849700391587e-06,25.000088711974207,0,540.0
93,0.009300000000000001,load_step,foc_svm_key_baseline,85.93179905407376,0.0,85.93179905407376,0.0,0.007896161759593168,0.0,0.007896161759593168,0.0,0,1,1,1,1,0,0,0.9801072395087971,0.005,4.2226008961178234e-05,25.000088711805056,0,540.0
94,0.0094,load_step,foc_svm_key_baseline,86.85579689336487,0.0,86.85579689336487,0.0,0.004271813275912397,0.0,0.004271813275912397,0.0,0,1,1,1,1,0,0,0.9801207865243369,0.005,2.626571702489138e-05,25.0000887114763,0,540.0
95,0.0095,load_step,foc_svm_key_baseline,87.77979473265599,0.0,87.77979473265599,0.0,0.3636523314717802,0.0,0.3636523314717802,0.0,4,1,1,1,1,0,0,0.9801321561952357,0.005,0.00017268083504130537,25.0000887126117,1,540.0
96,0.009600000000000001,load_step,foc_svm_key_baseline,88.7037925719471,0.0,88.7037925719471,0.0,0.14868959015578379,0.3141147938773593,0.3475294202701562,0.27577191884289587,2,1,1,1,1,0,0,0.9801416871406935,0.005,0.027003435046473998,25.00008898205463,2,540.0
97,0.0097,load_step,foc_svm_key_baseline,89.62779041123822,0.01650327258280329,89.61128713865541,0.0,-0.04397220621884214,0.5945582220439215,0.5961820479683881,0.5228480804419703,2,1,1,1,1,0,0,0.9801373546689538,0.005,0.014779292035700982,25.000089129254338,0,540.0
98,0.0098,load_step,foc_svm_key_baseline,90.55178825052934,0.047791283185763304,90.50399696734358,0.0,-0.3934247580756428,0.5372891893547036,0.6659299612303929,0.4773380171572871,3,1,1,1,1,0,0,0.9800746866985257,0.005,0.0511251807680847,25.000089639911952,1,540.0
99,0.0099,load_step,foc_svm_key_baseline,91.47578608982046,0.07635338931316527,91.39943270050729,0.0,-0.35074804721442093,0.48489039413788354,0.5984504047554163,0.4298919130994036,7,1,1,1,1,0,0,0.9799573540555392,0.005,0.06208251800968484,25.000090260139533,1,540.0
100,0.01,load_step,foc_svm_key_baseline,92.39978392911156,0.10207394013125562,92.2977099889803,0.0,-0.3117179608065647,0.43694730009536004,0.5367411202339799,0.38653460785148197,7,1,1,1,1,0,0,0.9798685973180425,0.005,0.04253094052388848,25.000090684847205,0,540.0
101,0.010100000000000001,load_step,foc_svm_key_baseline,93.32378176840268,0.1251978437084616,93.19858392469422,0.0,-0.27602235679719,0.3930807243551563,0.48031322833277207,0.3469142454741964,7,1,1,1,1,0,0,0.9798055943432691,0.005,0.03417846275962112,25.000091026027267,0,540.0
102,0.0102,load_step,foc_svm_key_baseline,94.2477796076938,0.14594893285799296,94.10183067483581,0.0,-0.24337587647395845,0.35294369633682365,0.42872027014519326,0.31070924183102194,7,1,1,1,1,0,0,0.9797634072051832,0.005,0.02734016146001626,25.000091298822042,0,540.0
103,0.0103,load_step,foc_svm_key_baseline,94.2477796076938,0.16453177834042002,94.08324782935338,0.0,-0.21351763518652445,0.3162187307496682,0.3815548010608396,0.2776256796604595,7,1,1,1,1,0,0,0.9797379324463551,0.005,0.021756068036620498,25.000091515774063,0,540.0
104,0.010400000000000001,load_step,foc_svm_key_baseline,94.2477796076938,0.1811333460378523,94.06664626165595,0.0,-0.18620911402571796,0.28261532987184224,0.33844535574419254,0.24739492826243986,7,1,1,1,1,0,0,0.9797257673622912,0.005,0.017209745292446305,25.00009168726141,0,540.0
105,0.0105,load_step,foc_svm_key_baseline,94.2477796076938,0.19592451155349833,94.0518550961403,0.0,-0.16123223467134243,0.25186769609584425,0.29905379087004297,0.21977146826868246,7,1,1,1,1,0,0,0.979724097235109,0.005,0.01352108703203999,25.00009182186103,0,540.0
