k,t_s,scenario,controller,omega_ref_rad_s,omega_m_rad_s,speed_error_rad_s,load_torque_nm,i_s_alpha_a,i_s_beta_a,i_abs_a,torque_nm,vector_id,feedback_used,feedback_requested,accepted,pwm_enabled,fallback,fault_latched,confidence,predicted_risk,loss_w,tj_c,switch_events,vdc_v
234,0.0234,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,0.0,94.2477796076938,0.0,0.0033873998898938072,0.0,0.0033873998898938072,0.0,0,1,1,1,1,0,0,0.96,0.005,2.0088590851841745e-05,25.000113362172772,0,540.0
235,0.0235,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,0.0,94.2477796076938,0.0,0.00022785754594791796,0.0,0.00022785754594791796,0.0,0,1,1,1,1,0,0,0.96,0.005,1.0610311668994273e-05,25.000113361523127,0,540.0
236,0.0236,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,0.0,94.2477796076938,0.0,-0.002675137785987797,0.0,0.002675137785987797,0.0,0,1,1,1,1,0,0,0.96,0.005,4.54603252317696e-06,25.000113360812843,0,540.0
237,0.023700000000000002,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,0.0,94.2477796076938,0.0,0.01131420227871409,0.0,0.01131420227871409,0.0,0,1,1,1,1,0,0,0.96,0.005,1.2054062574469853e-06,25.000113360069157,0,540.0
238,0.0238,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,0.0,94.2477796076938,0.0,0.007457263243633887,0.0,0.007457263243633887,0.0,0,1,1,1,1,0,0,0.96,0.005,1.1050846534039178e-05,25.00011335942393,0,540.0
239,0.0239,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,0.0,94.2477796076938,0.0,0.003916532428213855,0.0,0.003916532428213855,0.0,0,1,1,1,1,0,0,0.96,0.005,1.2452453055548432e-05,25.000113358792728,0,540.0
240,0.024,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,0.0,94.2477796076938,0.0,0.0006649704587902373,0.0,0.0006649704587902373,0.0,0,1,1,1,1,0,0,0.96,0.005,8.624519578668522e-06,25.000113358123247,0,540.0
241,0.0241,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,0.0,94.2477796076938,0.0,-0.0023221492583314933,0.0,0.0023221492583314933,0.0,0,1,1,1,1,0,0,0.96,0.005,4.252536100752185e-06,25.00011335741005,0,540.0
242,0.024200000000000003,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,0.0,94.2477796076938,0.0,0.011590286337824825,0.0,0.011590286337824825,0.0,0,1,1,1,1,0,0,0.96,0.005,1.2502893854464904e-06,25.000113356666837,0,540.0
243,0.024300000000000002,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,0.0,94.2477796076938,0.0,0.0076630451902775934,0.0,0.0076630451902775934,0.0,0,1,1,1,1,0,0,0.96,0.005,1.1344505432706457e-05,25.00011335602457,0,540.0
244,0.0244,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,0.0,94.2477796076938,0.0,0.36676657148336467,0.0,0.36676657148336467,0.0,4,1,1,1,1,0,0,0.96,0.005,0.0001584573869754577,25.000113356853436,1,540.0
245,0.0245,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,0.0,94.2477796076938,0.0,0.3329047844370739,0.0,0.3329047844370739,0.0,0,1,1,1,1,0,0,0.96,0.005,0.021834418525328695,25.000113574441908,1,540.0
246,0.0246,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,0.0,94.2477796076938,0.0,0.3019254297468654,0.0,0.3019254297468654,0.0,0,1,1,1,1,0,0,0.96,0.005,0.014102406093384263,25.000113714708807,0,540.0
