k,t_s,scenario,controller,omega_ref_rad_s,omega_m_rad_s,speed_error_rad_s,load_torque_nm,i_s_alpha_a,i_s_beta_a,i_abs_a,torque_nm,vector_id,feedback_used,feedback_requested,accepted,pwm_enabled,fallback,fault_latched,confidence,predicted_risk,loss_w,tj_c,switch_events,vdc_v
85,0.0085,load_step,deadbeat_current_baseline,78.53981633974483,0.0926892378092288,78.4471271019356,0.0,-0.3476221008187816,-0.6394777643151176,0.727855024047457,0.09388655659980488,0,1,1,1,1,0,0,0.9798760405435912,0.004,0.07777506212220539,25.000025689368098,0,540.0
86,0.0086,load_step,deadbeat_current_baseline,79.46381417903595,0.09830065592929954,79.36551352310666,0.0,-0.31548777313918724,-0.5791294117109552,0.6594872330144083,0.08477988626869443,0,1,1,1,1,0,0,0.9798846138268287,0.004,0.06400698318275048,25.000026329266667,0,540.0
87,0.008700000000000001,load_step,deadbeat_current_baseline,80.38781201832707,0.1033666640679696,80.2844453542591,0.0,-0.2860968679202891,-0.523931495892089,0.5969553000196257,0.07646019569313608,0,1,1,1,1,0,0,0.9798956796041632,0.004,0.05258755914413518,25.00002685496673,0,540.0
88,0.0088,load_step,deadbeat_current_baseline,81.31180985761819,0.10793440008316788,81.20387545753502,0.0,-0.25921468783344814,-0.47344356466462456,0.5397601905577499,0.06885952682714402,0,1,1,1,1,0,0,0.9799085395864606,0.004,0.04312439811103116,25.000027286031678,0,540.0
89,0.0089,load_step,deadbeat_current_baseline,82.23580769690929,0.11204693133530702,82.12376076557398,0.0,-0.23462659950609918,-0.42726284022423167,0.487445561916685,0.061915794541931,0,1,1,1,1,0,0,0.9799226280946648,0.004,0.03529000972285118,25.000027638749867,0,540.0
90,0.009000000000000001,load_step,deadbeat_current_baseline,83.15980553620041,0.11574360645841082,83.044061929742,0.0,-0.2121363207759091,-0.3850209953295564,0.4395941144247745,0.055572277868420575,0,1,1,1,1,0,0,0.9799374897673254,0.004,0.028811124069336676,25.00002792667685,0,540.0
91,0.0091,load_step,deadbeat_current_baseline,84.08380337549153,0.11906037665817229,83.96474299883336,0.0,-0.19156435373377323,-0.3463812055629114,0.3958242554324508,0.04977715559818212,0,1,1,1,1,0,0,0.9799527608212519,0.004,0.023459764007309755,25.000028161088313,0,540.0
92,0.0092,load_step,deadbeat_current_baseline,85.00780121478265,0.12203008919386561,84.88577112558878,0.0,-0.17274655121583313,-0.3110354539973598,0.35578704951179463,0.044483082310037045,0,1,1,1,1,0,0,0.9799681533131683,0.004,0.019045783407850507,25.000028351358406,0,540.0
93,0.009300000000000001,load_step,deadbeat_current_baseline,85.93179905407376,0.1246827554654797,85.80711629860828,0.0,-0.1555328054375563,-0.27870206662658237,0.31916343072038295,0.039646801252979244,0,1,1,1,1,0,0,0.9799834419350769,0.004,0.015410630963638768,25.000028505275708,0,540.0
94,0.0094,load_step,deadbeat_current_baseline,86.85579689336487,0.1270457959136508,86.72875109745122,0.0,-0.13978584841127373,-0.2491234587749174,0.2856616549837194,0.03522879084258033,0,1,1,1,1,0,0,0.9799984529478525,0.004,0.012422138572057283,25.00002862930706,0,540.0
